Age,Ranking,Name,Nationality,Image,ClubShortName,ClubImage,Unnamed: 8,ClubName,ClubNation,ClubNation(S),Position2,FamilyName2,MinutesPlayed,YellowCard,RedCard,Goals,Assists,Clean,TournamentPlayed,GameStarted,SubstituteAppearance,MinutesPlayed2,Pen,PenSaves,TouchesP90,OffsideP90,RecovP90,LastManTackles,CrossesP90,SavesP90,GoalConP90,FouledP90,FoulsP90,InterceptP90,ClearP90,ShotsP90,TargetsP90,LongBallsP90,FinalThirdP90,PossLostP90,BlockedP90,ErrGoal,ErrChance,PassP90,PassComp%,DribblesP90,MOM,AvgRating,Decisive,First,Nationality(S),ProfileWeb,ClubProfileWeb,NationProfile,Conceded,FamilyName,Position,posNr,Position(S),GoalP90,NonPenGoalP90,ShotAcc%,ConvRate%,AssP90,G+A,ContP90,NonPenContP90,ContSpread,BChances,TacklesWon%,AerialsWon%,DuelsWon%,H,A,fifa_name
29,61.0,Marco Stiepermann,Germany,https://www.sportsbase.io/images/people/25902.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.0,Norwich City FC,England,GB,AM (C),Stiepermann,1184,6,0,0,0,1,24,14,10,1186.0,0.0,0.0,46.44,0.0,4.33,,0.46,0.0,2.43,1.13,1.67,0.38,1.22,1.44,0.46,1.59,13.89,14.19,0.53,0,0,30.51,71.39,1.29,0.0,5.8,0.0,0.0,DE,https://www.footballcritic.com/marco-stiepermann/profile/25902,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/germany/area-info/80,32,Stiepermann,Attacking midfielder,6,AM&nbsp;(C),0.0,0.0,31.58,0.0,0.0,0.0,0.0,0.0,0.0,1,35.0,21.0,35.0,0.0,0.0,M. Stiepermann
27,69.0,Tom Trybull,Germany,https://www.sportsbase.io/images/people/25989.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.0,Norwich City FC,England,GB,DM (C),Trybull,1138,2,0,0,0,2,16,14,2,1136.0,0.0,0.0,63.14,0.16,5.07,,0.0,0.0,1.98,0.87,2.06,1.27,2.46,0.87,0.16,2.77,5.79,5.63,0.23,0,0,47.93,92.23,0.4,0.0,6.6,0.0,0.0,DE,https://www.footballcritic.com/tom-trybull/profile/25989,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/germany/area-info/80,25,Trybull,Defensive midfielder,4,DM&nbsp;(C),0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0,66.0,63.0,48.0,0.0,0.0,T. Trybull
30,52.0,Jonathan Kodjia,Côte d’Ivoire,https://www.sportsbase.io/images/people/26628.png,Aston Villa,https://www.sportsbase.io/images/clubs/461.png,,Aston Villa FC,England,GB,S (C),Kodjia,111,1,0,0,0,0,6,0,6,111.0,0.0,0.0,36.49,0.0,1.62,,0.0,0.0,4.87,1.62,0.81,0.0,0.81,1.62,0.0,0.81,11.35,14.6,0.81,0,0,21.89,55.56,0.81,0.0,5.6,0.0,0.0,CI,https://www.footballcritic.com/jonathan-kodjia/profile/26628,https://www.footballcritic.com/aston-villa-fc/squad/461,https://www.footballcritic.com/cote-dcivoire/area-info/60,6,Kodjia,Striker,8,S&nbsp;(C),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,67.0,,0.0,0.0,J. Kodjia
29,81.0,Willy Boly,Côte d’Ivoire,https://www.sportsbase.io/images/people/26745.png,Wolves,https://www.sportsbase.io/images/clubs/459.png,9.09,Wolverhampton Wanderers FC,England,GB,D (RL),Boly,1980,2,0,0,1,12,22,22,0,1979.0,0.0,0.0,58.3,0.05,5.54,,0.09,0.0,0.68,0.36,1.09,1.77,4.68,0.23,0.14,5.54,4.87,9.5,0.09,0,1,44.25,80.68,0.36,2.0,7.1,0.0,0.0,CI,https://www.footballcritic.com/willy-boly/profile/26745,https://www.footballcritic.com/wolverhampton-wanderers-fc/squad/459,https://www.footballcritic.com/cote-dcivoire/area-info/60,15,Zobo Boly,Full back,3,D&nbsp;(RL),0.0,0.0,60.0,0.0,0.05,1.0,0.05,0.05,4.55,2,64.0,75.0,68.0,0.0,0.0,W. Boly
26,72.0,Sébastien Haller,France,https://www.sportsbase.io/images/people/26785.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,27.27,West Ham United FC,England,GB,S (C),Haller,2262,1,0,7,1,7,32,24,8,2263.0,0.0,0.0,45.94,0.72,2.58,,0.32,0.0,1.63,1.51,1.83,0.32,1.07,2.22,1.07,0.92,12.81,15.23,0.36,0,0,29.79,65.95,0.92,3.0,6.5,4.0,3.0,FR,https://www.footballcritic.com/sebastien-haller/profile/26785,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/france/area-info/76,41,Haller,Striker,8,S&nbsp;(C),0.28,0.28,48.21,12.5,0.04,8.0,0.32,0.32,29.17,2,61.0,51.0,47.0,4.0,3.0,S. Haller
27,71.0,Ibrahim Amadou,France,https://www.sportsbase.io/images/people/26791.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.0,Norwich City FC,England,GB,"M,<BR />DM (C)",Amadou,757,1,0,0,0,2,11,8,3,756.0,0.0,0.0,57.26,0.0,4.64,,0.12,0.0,2.39,0.23,0.95,2.03,6.43,0.71,0.12,3.69,1.78,6.19,0.0,0,1,43.09,86.74,0.23,1.0,6.3,0.0,0.0,FR,https://www.footballcritic.com/ibrahim-amadou/profile/26791,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/france/area-info/76,20,Amadou,Midfielder,5,"M,&nbsp;DM&nbsp;(C)",0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,55.0,56.0,0.0,0.0,I. Amadou
30,83.0,Romain Saïss,Morocco,https://www.sportsbase.io/images/people/26844.png,Wolves,https://www.sportsbase.io/images/clubs/459.png,12.5,Wolverhampton Wanderers FC,England,GB,"D (L),<BR />M (C)",Saïss,2706,11,0,2,1,12,33,31,2,2705.0,0.0,0.0,66.47,0.06,6.02,,0.3,0.0,1.13,0.8,1.43,1.7,3.96,0.77,0.27,9.98,8.12,12.61,0.14,0,3,53.27,78.39,0.16,2.0,6.8,0.0,0.0,MA,https://www.footballcritic.com/romain-saiss/profile/26844,https://www.footballcritic.com/wolverhampton-wanderers-fc/squad/459,https://www.footballcritic.com/morocco/area-info/133,34,Saiss,Full back,3,"D&nbsp;(L),&nbsp;M&nbsp;(C)",0.06,0.06,34.78,8.7,0.04,3.0,0.1,0.1,10.0,1,70.0,63.0,60.0,0.0,2.0,R. Saïss
27,66.0,Sofiane Boufal,Morocco,https://www.sportsbase.io/images/people/26885.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,50.0,Southampton FC,England,GB,"AM,<BR />M (L)",Boufal,759,2,0,0,2,4,20,8,12,760.0,0.0,0.0,70.34,0.23,5.33,,3.2,0.0,2.02,2.37,2.96,0.35,0.0,2.13,0.83,1.06,18.83,23.69,0.71,0,0,33.98,77.7,5.92,0.0,6.3,0.0,0.0,MA,https://www.footballcritic.com/sofiane-boufal/profile/26885,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/morocco/area-info/133,17,Boufal,Winger,7,"AM,&nbsp;M&nbsp;(L)",0.0,0.0,38.89,0.0,0.23,2.0,0.23,0.23,25.0,4,50.0,39.0,44.0,0.0,0.0,S. Boufal
24,64.0,Lys Mousset,France,https://www.sportsbase.io/images/people/26915.png,Sheffield Utd,https://www.sportsbase.io/images/clubs/480.png,37.5,Sheffield United FC,England,GB,"F,<BR />AM (C)",Mousset,1232,1,0,6,4,11,30,11,19,1232.0,0.0,0.0,36.38,1.17,3.51,,0.29,0.0,1.1,1.03,1.76,0.29,0.14,2.7,0.66,0.22,8.84,13.52,1.03,0,0,17.24,70.34,1.97,0.0,6.1,3.0,2.0,FR,https://www.footballcritic.com/lys-mousset/profile/26915,https://www.footballcritic.com/sheffield-united-fc/squad/480,https://www.footballcritic.com/france/area-info/76,15,Mousset,Striker,8,"F,&nbsp;AM&nbsp;(C)",0.44,0.44,24.32,16.22,0.29,10.0,0.73,0.73,57.14,7,63.0,23.0,32.0,3.0,3.0,L. Mousset
25,74.0,Leandro Trossard,Belgium,https://www.sportsbase.io/images/people/27180.png,Brighton,https://www.sportsbase.io/images/clubs/510.png,12.5,Brighton & Hove Albion FC,England,GB,AM (LC),Trossard,2014,0,0,5,3,6,31,22,9,2014.0,0.0,0.0,48.93,0.18,4.25,,3.39,0.0,1.52,0.5,0.59,0.36,0.27,1.84,0.54,2.82,17.03,15.87,0.36,0,0,31.5,74.33,1.21,1.0,6.3,3.0,3.0,BE,https://www.footballcritic.com/leandro-trossard/profile/27180,https://www.footballcritic.com/brighton-hove-albion-fc/squad/510,https://www.footballcritic.com/belgium/area-info/27,34,Trossard,Winger,7,AM&nbsp;(LC),0.23,0.23,29.27,12.2,0.14,8.0,0.36,0.36,31.82,7,74.0,11.0,35.0,4.0,1.0,L. Trossard
22,80.0,Fikayo Tomori,England,https://www.sportsbase.io/images/people/28738.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,12.5,Chelsea FC,England,GB,D (CL),Tomori,1293,3,0,1,0,4,15,15,0,1293.0,0.0,0.0,92.65,0.07,6.62,1.0,0.28,0.0,1.25,0.41,0.49,1.4,3.0,0.49,0.21,6.96,6.34,11.28,0.07,0,2,79.15,87.69,0.69,0.0,6.9,0.0,1.0,GB,https://www.footballcritic.com/fikayo-tomori/profile/28738,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/england/area-info/68,18,Tomori,Defender,2,D&nbsp;(CL),0.07,0.07,42.86,14.29,0.0,1.0,0.07,0.07,6.67,0,55.0,55.0,63.0,0.0,1.0,F. Tomori
27,79.0,Alisson,Brazil,https://www.sportsbase.io/images/people/28867.png,Liverpool,https://www.sportsbase.io/images/clubs/462.png,0.0,Liverpool FC,England,GB,GK,Alisson,2545,0,1,0,1,13,29,29,0,2544.0,0.0,0.0,36.61,0.0,8.67,,0.0,2.05,0.81,0.04,0.04,0.04,0.77,0.0,0.0,8.45,1.77,4.42,0.0,1,1,28.38,84.79,0.0,1.0,6.6,0.0,0.0,BR,https://www.footballcritic.com/alisson/profile/28867,https://www.footballcritic.com/liverpool-fc/squad/462,https://www.footballcritic.com/brazil/area-info/35,23,Becker,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.04,1.0,0.04,0.04,3.57,1,,100.0,,0.0,0.0,
26,73.0,Emerson,Italy,https://www.sportsbase.io/images/people/28971.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,0.0,Chelsea FC,England,GB,D (L),Emerson,1025,3,0,0,0,1,15,13,2,1025.0,0.0,0.0,92.02,0.18,5.18,1.0,4.74,0.0,1.85,1.4,0.35,1.49,1.23,1.14,0.61,3.6,17.47,17.56,0.35,0,0,62.6,84.43,1.14,0.0,6.7,0.0,0.0,IT,https://www.footballcritic.com/emerson/profile/28971,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/italy/area-info/100,21,Palmieri dos Santos,Full back,3,D&nbsp;(L),0.0,0.0,53.85,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,62.0,69.0,0.0,0.0,
24,69.0,Joelinton,Brazil,https://www.sportsbase.io/images/people/29052.png,Newcastle,https://www.sportsbase.io/images/clubs/466.png,20.0,Newcastle United FC,England,GB,ST (C),Joelinton,2698,7,0,2,2,11,38,32,6,2699.0,0.0,0.0,45.65,0.67,3.83,,0.17,0.0,1.53,1.3,1.07,0.37,0.96,1.67,0.5,0.6,9.6,14.1,0.4,0,0,27.01,77.41,1.37,0.0,6.1,1.0,1.0,BR,https://www.footballcritic.com/joelinton/profile/29052,https://www.footballcritic.com/newcastle-united-fc/squad/466,https://www.footballcritic.com/brazil/area-info/35,46,Apolinario de Lira,Striker,8,ST&nbsp;(C),0.06,0.06,30.0,4.0,0.06,4.0,0.14,0.14,12.5,4,56.0,41.0,41.0,1.0,1.0,
28,77.0,Lucas Moura,Brazil,https://www.sportsbase.io/images/people/31580.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,25.0,Tottenham Hotspur FC,England,GB,"F (C),<BR />AM (R)",Lucas Moura,2246,3,0,4,4,8,35,25,10,2248.0,0.0,0.0,54.81,0.2,4.4,,0.77,0.0,1.16,2.52,1.24,0.6,0.96,2.24,0.56,1.28,14.13,16.14,0.84,0,0,30.74,73.7,2.57,0.0,6.5,1.0,1.0,BR,https://www.footballcritic.com/lucas-moura/profile/31580,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/brazil/area-info/35,29,Rodrigues Moura da Silva,Striker,8,"F&nbsp;(C),&nbsp;AM&nbsp;(R)",0.16,0.16,25.0,7.14,0.16,8.0,0.32,0.32,26.92,6,59.0,41.0,48.0,1.0,3.0,L. Moura
27,79.0,Ederson,Brazil,https://www.sportsbase.io/images/people/33280.png,Man City,https://www.sportsbase.io/images/clubs/464.png,0.0,Manchester City FC,England,GB,GK,Ederson,3072,3,1,0,0,16,35,35,0,3071.0,0.0,0.0,35.41,0.0,7.3,1.0,0.0,1.99,0.82,0.06,0.06,0.06,0.73,0.0,0.0,7.12,1.94,3.87,0.0,3,3,26.58,86.22,0.0,0.0,6.6,0.0,0.0,BR,https://www.footballcritic.com/ederson/profile/33280,https://www.footballcritic.com/manchester-city-fc/squad/464,https://www.footballcritic.com/brazil/area-info/35,28,Santana de Moraes,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,93.0,72.0,0.0,0.0,
28,76.0,Stuart Armstrong,Scotland,https://www.sportsbase.io/images/people/34028.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,45.45,Southampton FC,England,GB,"M (R),<BR />AM (C)",Armstrong,1716,4,0,5,3,9,30,19,11,1716.0,0.0,0.0,49.77,0.21,5.62,,1.21,0.0,1.31,1.05,1.37,0.52,1.15,2.41,1.05,1.41,11.48,13.32,0.58,0,1,29.74,77.6,1.52,0.0,6.3,0.0,1.0,S1,https://www.footballcritic.com/stuart-armstrong/profile/34028,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/scotland/area-info/165,25,Armstrong,Midfielder,5,"M&nbsp;(R),&nbsp;AM&nbsp;(C)",0.26,0.26,43.48,10.87,0.15,8.0,0.42,0.42,38.89,2,63.0,33.0,42.0,1.0,4.0,S. Armstrong
36,45.0,Michael McGovern,Northern Ireland,https://www.sportsbase.io/images/people/34053.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.0,Norwich City FC,England,GB,GK,McGovern,158,0,0,0,0,0,2,1,1,158.0,0.0,1.0,34.75,0.0,8.54,,0.0,3.99,3.42,0.0,0.0,0.0,1.71,0.0,0.0,14.81,2.84,11.96,0.0,0,1,22.79,47.5,0.0,0.0,6.1,0.0,0.0,N1,https://www.footballcritic.com/michael-mcgovern/profile/34053,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/northern-ireland/area-info/145,6,McGovern,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,M. McGovern
25,76.0,John McGinn,Scotland,https://www.sportsbase.io/images/people/34134_7TRrXbpI.png,Aston Villa,https://www.sportsbase.io/images/clubs/461.png,23.08,Aston Villa FC,England,GB,"M,<BR />AM (C)",McGinn,2317,3,0,3,3,6,28,27,1,2317.0,0.0,0.0,48.47,0.0,5.9,,2.48,0.0,1.59,2.53,1.44,0.97,0.59,2.13,0.77,4.19,12.55,12.12,0.47,0,0,27.27,80.91,2.1,2.0,6.6,0.0,2.0,S1,https://www.footballcritic.com/john-mcginn/profile/34134,https://www.footballcritic.com/aston-villa-fc/squad/461,https://www.footballcritic.com/scotland/area-info/165,41,McGinn,Midfielder,5,"M,&nbsp;AM&nbsp;(C)",0.12,0.12,36.36,5.45,0.12,6.0,0.23,0.23,23.08,2,68.0,39.0,52.0,1.0,2.0,J. McGinn
28,72.0,Kenny McLean,Scotland,https://www.footballcritic.com/images/no_player4.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.0,Norwich City FC,England,GB,"DM,<BR />AM (C)",McLean,2966,5,0,1,1,5,37,32,5,2966.0,0.0,0.0,66.42,0.03,5.8,,1.61,0.0,1.91,1.76,0.73,1.15,1.88,0.91,0.31,5.0,14.99,15.08,0.22,0,0,49.55,79.06,0.91,0.0,6.5,0.0,1.0,S1,https://www.footballcritic.com/kenny-mclean/profile/34138,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/scotland/area-info/165,63,McLean,Defensive midfielder,4,"DM,&nbsp;AM&nbsp;(C)",0.03,0.03,33.33,3.33,0.03,2.0,0.06,0.06,6.25,4,62.0,51.0,55.0,1.0,0.0,K. McLean
24,60.0,Ignacio Pussetto,Argentina,https://www.sportsbase.io/images/people/34563.png,Watford,https://www.sportsbase.io/images/clubs/511.png,,Watford FC,England,GB,"F (C),<BR />AM (R)",Pussetto,67,1,0,0,0,2,7,0,7,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,0.0,6.0,0.0,0.0,AR,https://www.footballcritic.com/ignacio-pussetto/profile/34563,https://www.footballcritic.com/watford-fc/squad/511,https://www.footballcritic.com/argentina/area-info/16,0,Pussetto,Striker,8,"F&nbsp;(C),&nbsp;AM&nbsp;(R)",,,,,,,,,,0,,,,0.0,0.0,I. Pussetto
27,67.0,Manuel Lanzini,Argentina,https://www.sportsbase.io/images/people/35112.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,14.29,West Ham United FC,England,GB,AM (CL),Lanzini,1377,1,0,0,2,3,24,14,10,1378.0,0.0,0.0,65.44,0.26,5.23,,2.75,0.0,1.96,1.7,0.4,0.59,0.2,1.5,0.46,2.29,18.09,12.87,0.52,0,0,48.59,87.1,2.22,1.0,6.4,0.0,0.0,AR,https://www.footballcritic.com/manuel-lanzini/profile/35112,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/argentina/area-info/16,30,Lanzini,Attacking midfielder,6,AM&nbsp;(CL),0.0,0.0,30.43,0.0,0.14,2.0,0.14,0.14,13.33,2,57.0,23.0,48.0,0.0,0.0,M. Lanzini
29,63.0,Jóhann Berg Guðmundsson,Iceland,https://www.sportsbase.io/images/people/35241.png,Burnley,https://www.sportsbase.io/images/clubs/492.png,33.33,Burnley FC,England,GB,"M,<BR />DM (R)",Guðmundsson,620,0,0,1,1,3,12,6,6,621.0,0.0,0.0,38.99,0.14,4.64,,5.08,0.0,1.02,0.58,1.16,1.02,0.73,1.59,0.29,3.92,11.16,11.16,0.29,0,0,22.75,74.52,0.58,0.0,6.0,0.0,0.0,IS,https://www.footballcritic.com/johann-berg-gumundsson/profile/35241,https://www.footballcritic.com/burnley-fc/squad/492,https://www.footballcritic.com/iceland/area-info/93,7,Gudmundsson,Midfielder,5,"M,&nbsp;DM&nbsp;(R)",0.14,0.14,18.18,9.09,0.14,2.0,0.29,0.29,28.57,0,50.0,35.0,36.0,1.0,0.0,J. Berg
22,75.0,Steven Bergwijn,Netherlands,https://www.sportsbase.io/images/people/35655.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,20.0,Tottenham Hotspur FC,England,GB,W (LR),Bergwijn,704,2,0,3,1,5,14,8,6,703.0,0.0,0.0,47.37,0.0,5.0,,1.28,0.0,1.15,1.28,0.9,0.39,0.64,1.15,0.51,0.64,11.27,10.49,0.39,0,0,31.37,86.12,1.03,0.0,6.3,1.0,3.0,NL,https://www.footballcritic.com/steven-bergwijn/profile/35655,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/netherlands/area-info/138,9,Bergwijn,Winger,7,W&nbsp;(LR),0.39,0.39,44.44,33.33,0.13,4.0,0.51,0.51,50.0,2,62.0,47.0,42.0,3.0,0.0,S. Bergwijn
32,70.0,David McGoldrick,Republic of Ireland,https://www.sportsbase.io/images/people/36013.png,Sheffield Utd,https://www.sportsbase.io/images/clubs/480.png,11.11,Sheffield United FC,England,GB,ST (C),McGoldrick,1825,2,0,2,2,9,28,22,6,1824.0,0.0,0.0,47.66,0.59,3.8,,0.4,0.0,0.89,0.89,1.43,0.14,1.13,2.22,0.99,1.77,14.11,13.62,0.4,0,0,30.0,75.16,1.39,1.0,6.3,1.0,1.0,IE,https://www.footballcritic.com/david-mcgoldrick/profile/36013,https://www.footballcritic.com/sheffield-united-fc/squad/480,https://www.footballcritic.com/republic-of-ireland/area-info/98,18,McGoldrick,Striker,8,ST&nbsp;(C),0.1,0.1,44.44,4.44,0.1,4.0,0.2,0.2,14.29,4,64.0,42.0,46.0,2.0,0.0,D. McGoldrick
35,46.0,Leon Clarke,England,https://www.sportsbase.io/images/people/36019.png,Sheffield Utd,https://www.sportsbase.io/images/clubs/480.png,,Sheffield United FC,England,GB,ST (C),Clarke,33,0,0,0,0,0,2,0,2,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,0.0,5.5,0.0,0.0,GB,https://www.footballcritic.com/leon-clarke/profile/36019,https://www.footballcritic.com/sheffield-united-fc/squad/480,https://www.footballcritic.com/england/area-info/68,0,Clarke,Striker,8,ST&nbsp;(C),,,,,,,,,,0,,,,0.0,0.0,L. Clarke
30,78.0,Dale Stephens,England,https://www.sportsbase.io/images/people/36118.png,Brighton,https://www.sportsbase.io/images/clubs/510.png,0.0,Brighton & Hove Albion FC,England,GB,"M,<BR />DM (C)",Stephens,2529,8,0,0,1,9,33,28,5,2529.0,0.0,0.0,70.75,0.0,8.25,1.0,0.14,0.0,1.49,0.25,1.46,2.06,1.49,0.68,0.07,6.37,13.02,9.78,0.18,0,2,58.55,85.96,0.36,2.0,6.7,0.0,0.0,GB,https://www.footballcritic.com/dale-stephens/profile/36118,https://www.footballcritic.com/brighton-hove-albion-fc/squad/510,https://www.footballcritic.com/england/area-info/68,42,Stephens,Midfielder,5,"M,&nbsp;DM&nbsp;(C)",0.0,0.0,10.53,0.0,0.04,1.0,0.04,0.04,3.57,1,59.0,49.0,47.0,0.0,0.0,D. Stephens
35,64.0,Simon Francis,England,https://www.sportsbase.io/images/people/36119.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,0.0,AFC Bournemouth,England,GB,D (RC),Francis,965,4,0,0,0,1,15,10,5,964.0,0.0,0.0,66.84,0.0,5.79,,1.49,0.0,1.96,0.09,0.66,1.86,6.17,0.28,0.0,8.59,8.78,13.45,0.28,0,0,47.8,76.37,0.37,0.0,6.2,0.0,0.0,GB,https://www.footballcritic.com/simon-francis/profile/36119,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/england/area-info/68,21,Francis,Full back,3,D&nbsp;(RC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64.0,60.0,56.0,0.0,0.0,S. Francis
32,82.0,Troy Deeney,England,https://www.sportsbase.io/images/people/36128.png,Watford,https://www.sportsbase.io/images/clubs/511.png,30.77,Watford FC,England,GB,ST (C),Deeney,2234,3,0,10,2,6,27,26,1,2234.0,5.0,0.0,41.42,0.49,2.5,,0.41,0.0,1.58,1.49,1.49,0.44,0.96,1.81,0.93,1.01,16.92,17.2,0.52,0,0,28.57,54.02,0.41,1.0,6.4,2.0,2.0,GB,https://www.footballcritic.com/troy-deeney/profile/36128,https://www.footballcritic.com/watford-fc/squad/511,https://www.footballcritic.com/england/area-info/68,39,Deeney,Striker,8,ST&nbsp;(C),0.41,0.2,51.11,22.22,0.08,12.0,0.49,0.28,34.62,8,64.0,42.0,42.0,6.0,4.0,T. Deeney
34,54.0,Charlie Daniels,England,https://www.sportsbase.io/images/people/36134.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,0.0,AFC Bournemouth,England,GB,"D,<BR />DM (L)",Daniels,127,0,0,0,0,0,2,2,0,127.0,0.0,0.0,43.23,0.0,7.79,,3.55,0.0,1.41,0.0,0.0,0.71,2.12,0.0,0.0,8.51,9.22,11.34,0.0,0,1,25.52,75.0,0.0,0.0,5.8,0.0,0.0,GB,https://www.footballcritic.com/charlie-daniels/profile/36134,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/england/area-info/68,2,Daniels,Full back,3,"D,&nbsp;DM&nbsp;(L)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,50.0,40.0,0.0,0.0,C. Daniels
31,71.0,Matt Ritchie,Scotland,https://www.sportsbase.io/images/people/36144.png,Newcastle,https://www.sportsbase.io/images/clubs/466.png,0.0,Newcastle United FC,England,GB,"D,<BR />M (L)",Ritchie,1316,4,0,2,1,7,18,14,4,1316.0,0.0,0.0,61.21,0.0,5.34,,6.84,0.0,1.3,1.1,1.78,0.82,1.92,1.78,0.55,4.92,11.35,17.3,0.61,0,1,35.5,74.57,0.55,0.0,6.4,0.0,0.0,S1,https://www.footballcritic.com/matt-ritchie/profile/36144,https://www.footballcritic.com/newcastle-united-fc/squad/466,https://www.footballcritic.com/scotland/area-info/165,19,Ritchie,Full back,3,"D,&nbsp;M&nbsp;(L)",0.14,0.14,30.77,7.69,0.07,3.0,0.21,0.21,13.33,3,69.0,54.0,50.0,2.0,0.0,M. Ritchie
30,84.0,Michail Antonio,England,https://www.sportsbase.io/images/people/36151.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,40.0,West Ham United FC,England,GB,"S (C),<BR />AM (R)",Antonio,1770,3,0,10,3,3,24,19,5,1771.0,1.0,0.0,48.68,0.61,3.1,,2.49,0.0,1.52,1.78,2.03,0.46,0.31,3.46,1.58,1.02,13.11,18.34,0.71,0,0,22.31,68.34,3.2,2.0,6.7,1.0,4.0,GB,https://www.footballcritic.com/michail-antonio/profile/36151,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/england/area-info/68,30,Antonio,Striker,8,"S&nbsp;(C),&nbsp;AM&nbsp;(R)",0.5,0.46,45.59,14.71,0.15,13.0,0.66,0.61,44.44,7,64.0,47.0,46.0,4.0,6.0,M. Antonio
29,61.0,Andre Gray,England,https://www.sportsbase.io/images/people/36162.png,Watford,https://www.sportsbase.io/images/clubs/511.png,50.0,Watford FC,England,GB,ST (C),Gray,744,1,0,2,0,5,23,7,16,744.0,0.0,0.0,30.24,0.73,3.14,,0.6,0.0,2.05,0.12,1.21,0.12,0.36,2.3,0.85,0.73,10.4,12.46,0.36,0,0,18.03,66.44,0.73,0.0,5.9,0.0,0.0,GB,https://www.footballcritic.com/andre-gray/profile/36162,https://www.footballcritic.com/watford-fc/squad/511,https://www.footballcritic.com/england/area-info/68,17,Gray,Striker,8,ST&nbsp;(C),0.24,0.24,36.84,10.53,0.0,2.0,0.24,0.24,25.0,3,100.0,35.0,30.0,1.0,1.0,A. Gray
28,72.0,Callum Wilson,England,https://www.sportsbase.io/images/people/36171.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,31.25,AFC Bournemouth,England,GB,ST (C),Wilson,2910,10,0,8,1,4,35,32,3,2911.0,0.0,0.0,29.65,1.05,2.11,,0.65,0.0,1.64,1.23,1.7,0.09,0.43,1.67,0.65,0.5,9.15,12.02,0.31,0,0,15.96,64.34,0.71,0.0,6.0,0.0,3.0,GB,https://www.footballcritic.com/callum-wilson/profile/36171,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/england/area-info/68,53,Wilson,Striker,8,ST&nbsp;(C),0.24,0.24,38.89,14.81,0.03,9.0,0.28,0.28,24.24,5,65.0,30.0,34.0,4.0,4.0,C. Wilson
